url,final_url,status_code,load_time_ms,title,meta_description,canonical,h1_count,h1_text,word_count,images_total,images_with_alt,internal_links_count,jsonld_count,jsonld_types,og_title,og_description,og_image,ga4_sessions,ga4_engagement_rate,ga4_bounce_rate
https://crazybowlsandwraps.com/cbw_menu_categories/vegetarian/,https://crazybowlsandwraps.com/cbw_menu_categories/vegetarian/,200,250,Vegetarian – Crazy Bowls and Wraps,,,1,CBW Menu Category:Vegetarian,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/cbw_menu_categories/vegan/,https://crazybowlsandwraps.com/cbw_menu_categories/vegan/,200,483,Vegan – Crazy Bowls and Wraps,,,1,CBW Menu Category:Vegan,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/locations/,https://crazybowlsandwraps.com/locations/,200,124,Locations – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/locations/,0,,49,3,3,4,0,,,,,19663,0.4647,0.5353
https://crazybowlsandwraps.com/bowls/buffalo-bowl/,https://crazybowlsandwraps.com/bowls/buffalo-bowl/,200,345,Buffalo Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/bowls/buffalo-bowl/,1,Buffalo Bowl,21,2,2,3,0,,,,,,,
https://crazybowlsandwraps.com/starters/chicken-tex-mex-egg-roll/,https://crazybowlsandwraps.com/starters/chicken-tex-mex-egg-roll/,200,201,Chicken Tex Mex Egg Roll – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/starters/chicken-tex-mex-egg-roll/,1,Chicken Tex Mex Egg Roll,34,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/breakfast/spinach-breakfast-bowl/,https://crazybowlsandwraps.com/breakfast/spinach-breakfast-bowl/,200,78,Spinach Breakfast Bowl  – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/breakfast/spinach-breakfast-bowl/,1,Spinach Breakfast Bowl,37,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/sides/fruit-bowl/,https://crazybowlsandwraps.com/sides/fruit-bowl/,200,215,Fruit Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/sides/fruit-bowl/,1,Fruit Bowl,16,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/bowls/teriyaki-bowl-7-35-8-55/,https://crazybowlsandwraps.com/bowls/teriyaki-bowl-7-35-8-55/,200,269,Teriyaki Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/bowls/teriyaki-bowl-7-35-8-55/,1,Teriyaki Bowl,32,2,2,3,0,,,,,108,0.3796,0.6204
https://crazybowlsandwraps.com/lto-menu-items/feta-veggie-wrap/,https://crazybowlsandwraps.com/lto-menu-items/feta-veggie-wrap/,200,369,FETA VEGGIE WRAP – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/lto-menu-items/feta-veggie-wrap/,1,FETA VEGGIE WRAP,34,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/kids_menu/kids-broccoli-and-chicken-bowl/,https://crazybowlsandwraps.com/kids_menu/kids-broccoli-and-chicken-bowl/,200,202,Kids’ Broccoli and Chicken Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/kids_menu/kids-broccoli-and-chicken-bowl/,1,Kids’ Broccoli and Chicken Bowl,35,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/bowl_categories/paleo/,https://crazybowlsandwraps.com/bowl_categories/paleo/,200,377,Paleo – Crazy Bowls and Wraps,,,1,Bowl Category:Paleo,79,3,3,5,0,,,,,,,
https://crazybowlsandwraps.com/bowls/caesar-bowl/,https://crazybowlsandwraps.com/bowls/caesar-bowl/,200,195,Caesar Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/bowls/caesar-bowl/,1,Caesar Bowl,19,2,2,3,0,,,,,,,
https://crazybowlsandwraps.com/salads/kale-quinoa-salad/,https://crazybowlsandwraps.com/salads/kale-quinoa-salad/,200,236,Kale & Quinoa Salad – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/salads/kale-quinoa-salad/,1,Kale & Quinoa Salad,36,2,2,3,0,,,,,,,
https://crazybowlsandwraps.com/starters/roasted-cauliflower/,https://crazybowlsandwraps.com/starters/roasted-cauliflower/,200,332,Roasted Cauliflower  – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/starters/roasted-cauliflower/,1,Roasted Cauliflower,21,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/sides/quinoa/,https://crazybowlsandwraps.com/sides/quinoa/,200,393,Quinoa – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/sides/quinoa/,1,Quinoa,14,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/wraps/teriyaki-wrap/,https://crazybowlsandwraps.com/wraps/teriyaki-wrap/,200,231,Teriyaki Wrap – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/wraps/teriyaki-wrap/,1,Teriyaki Wrap,28,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/breakfast/protein-scrambler/,https://crazybowlsandwraps.com/breakfast/protein-scrambler/,200,259,Protein Scrambler  – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/breakfast/protein-scrambler/,1,Protein Scrambler,46,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/Hours/breakfast-saturday-8am-1030am/,https://crazybowlsandwraps.com/Hours/breakfast-saturday-8am-1030am/,200,398,Breakfast Saturday 8am-10:30am – Crazy Bowls and Wraps,,,1,Hour:Breakfast Saturday 8am-10:30am,19,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/cbw_menu_categories/best-seller/,https://crazybowlsandwraps.com/cbw_menu_categories/best-seller/,200,103,Best Seller – Crazy Bowls and Wraps,,,1,CBW Menu Category:Best Seller,19,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/Hours/sunday-closed/,https://crazybowlsandwraps.com/Hours/sunday-closed/,200,331,Sunday CLOSED – Crazy Bowls and Wraps,,,1,Hour:Sunday CLOSED,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/louisville_starters/chips-queso/,https://crazybowlsandwraps.com/louisville_starters/chips-queso/,200,393,Chips & Queso – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/louisville_starters/chips-queso/,1,Chips & Queso,23,2,2,3,0,,,,,,,
https://crazybowlsandwraps.com/cbw_menu_categories/wraps/,https://crazybowlsandwraps.com/cbw_menu_categories/wraps/,200,226,Wraps – Crazy Bowls and Wraps,,,1,CBW Menu Category:Wraps,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/lto-menu-items/tostada-salad/,https://crazybowlsandwraps.com/lto-menu-items/tostada-salad/,200,178,TOSTADA SALAD – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/lto-menu-items/tostada-salad/,1,TOSTADA SALAD,34,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/bowls/pesto-bowl-7-50-8-50/,https://crazybowlsandwraps.com/bowls/pesto-bowl-7-50-8-50/,200,197,Pesto Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/bowls/pesto-bowl-7-50-8-50/,1,Pesto Bowl,35,2,2,3,0,,,,,136,0.4191,0.5809
https://crazybowlsandwraps.com/kids_menu/crispy-chicken/,https://crazybowlsandwraps.com/kids_menu/crispy-chicken/,200,209,Crispy Chicken – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/kids_menu/crispy-chicken/,1,Crispy Chicken,24,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/salad_categories/gluten-free/,https://crazybowlsandwraps.com/salad_categories/gluten-free/,200,313,Gluten-Free – Crazy Bowls and Wraps,,,1,Salad Category:Gluten-Free,57,3,3,5,0,,,,,,,
https://crazybowlsandwraps.com/author/tchristianapriceweber-com/,https://crazybowlsandwraps.com/author/tchristianapriceweber-com/,200,559,Tyrus Christiana – Crazy Bowls and Wraps,,,1,Author:Tyrus Christiana,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/cbw_menu_categories/gluten-free/,https://crazybowlsandwraps.com/cbw_menu_categories/gluten-free/,200,393,Gluten-Free – Crazy Bowls and Wraps,,,1,CBW Menu Category:Gluten-Free,17,1,1,3,0,,,,,,,
https://crazybowlsandwraps.com/sides/slaw/,https://crazybowlsandwraps.com/sides/slaw/,200,725,Slaw – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/sides/slaw/,1,Slaw,14,2,1,3,0,,,,,,,
https://crazybowlsandwraps.com/bowls/stir-fry-bowl-7-35-8-55/,https://crazybowlsandwraps.com/bowls/stir-fry-bowl-7-35-8-55/,200,214,Stir Fry Bowl – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/bowls/stir-fry-bowl-7-35-8-55/,1,Stir Fry Bowl,46,2,2,3,0,,,,,,,
https://crazybowlsandwraps.com/catering,https://crazybowlsandwraps.com/catering/,200,255,Catering – Crazy Bowls and Wraps,,https://crazybowlsandwraps.com/catering/,0,,189,2,2,7,0,,,,,1105,0.5936,0.4064
https://crazybowlsandwraps.com/wp-content/uploads/2023/09/CBW_Catering_Spring2023.pdf,https://crazybowlsandwraps.com/wp-content/uploads/2023/09/CBW_Catering_Spring2023.pdf,200,620,,,,0,,0,0,0,0,0,,,,,,,
https://crazybowlsandwraps.com/cdn-cgi/l/email-protection,https://crazybowlsandwraps.com/cdn-cgi/l/email-protection,404,45,Email Protection | Cloudflare,,,1,Email Protection,120,0,0,0,0,,,,,,,
