Order Number,Location,Street Address,City,State,Zip Code,Store Number,Store Name,Caterer Name,Event Date,Submitted At,Food Total,Promotion,Delivery Fee,Commission,Sales Tax,Sales Tax Remitted by ezCater,Tip,Payment Transaction Fee,Adjustments,Discounts,Misc Fees,Preferred Partner Program,Rewards,Caterer Total Due,Status,Order Paid By Caterer Payment Method,Source,Promotion Code,Driver,House Account ID,House Account Tax ID,Campaign Name
E3E-1F3,"Baptist Health - Dr. crone, spanova, lohano -suite 209",3605 Northgate Ct Suite 209,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),01/29/2026 7:30 AM,01/28/2026 10:34 AM,$101.00 ,$0.00 ,$35.00 ,($20.40),$9.52 ,($9.52),$0.00 ,($4.35),$0.00 ,$0.00 ,0,0,0,111.25,Completed,ach,Marketplace Delivery,,Kayla Elifrits,,,
Z9R-W4W,Mercy primary care,15945 Clayton Rd 320,Ballwin,MO,63011,,Manchester,CBW- Crazy Bowls and Wraps (Manchester),01/29/2026 8:00 AM,01/27/2026 5:05 PM,$285.90 ,$0.00 ,$20.00 ,($45.89),$24.98 ,$0.00 ,$0.00 ,($9.89),$0.00 ,$0.00 ,-30,0,0,245.1,Completed,ach,Marketplace Takeout,,Dispatch,,,
XFG-VUT,Graves Gilbert Oncology,201 Park St 3rd Floor,Bowling Green,KY,42101,14,Bowling Green,Wild Eggs #14 (Bowling Green),01/29/2026 8:15 AM,01/28/2026 9:10 AM,$149.00 ,$0.00 ,$35.00 ,($27.60),$11.04 ,($11.04),$20.00 ,($5.83),$0.00 ,$0.00 ,0,0,0,170.57,Completed,ach,Marketplace Delivery,,Ashley  Walker ,,,
0F0-C6Z,Tonya Bosaw’s Office,6812 IL-162,Maryville,IL,62062,,Edwardsville,CBW- Crazy Bowls and Wraps (Edwardsville),01/29/2026 11:20 AM,01/28/2026 11:21 AM,$247.93 ,$0.00 ,$20.00 ,($40.19),$18.84 ,($18.84),$0.00 ,($8.57),$0.00 ,$0.00 ,-30,0,-12.4,176.77,Completed,ach,Marketplace Takeout,,Dispatch,,,
JUH-90E,Central Bank: LeAnne Wright,12218 Manchester Rd Lower level,Des Peres,MO,63131,,Manchester,CBW- Crazy Bowls and Wraps (Manchester),01/29/2026 11:22 AM,01/12/2026 3:38 PM,$217.50 ,$0.00 ,$20.00 ,($35.63),$19.01 ,$0.00 ,$0.00 ,($7.67),$0.00 ,$0.00 ,-30,0,0,183.21,Completed,ach,Marketplace Takeout,,Dispatch,,,
4G5-HXK,Contemporary Art Museum St. Louis,3750 Washington Blvd 3750 Washington Boulevard,St. Louis,MO,63108,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),01/29/2026 4:28 PM,01/21/2026 3:40 PM,$99.90 ,$0.00 ,$20.00 ,($8.39),$0.00 ,$0.00 ,$0.00 ,($3.59),$0.00 ,$0.00 ,-30,0,0,77.92,Completed,ach,Marketplace Takeout,,Dispatch,,,
3C0-R31,MediMorph MedSpa,541 Buttermilk Pike 100,Crescent Springs,KY,41017,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),01/30/2026 8:00 AM,01/21/2026 4:19 PM,$227.00 ,$0.00 ,$35.00 ,($39.30),$0.00 ,$0.00 ,$34.05 ,($7.83),$0.00 ,$0.00 ,0,0,0,248.92,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
9V5-HM1,Western Kentucky heart and lung,421 U.S. 31 W Bypass 2nd floor,Bowling Green,KY,42101,14,Bowling Green,Wild Eggs #14 (Bowling Green),01/30/2026 8:00 AM,01/28/2026 2:54 PM,$637.00 ,$0.00 ,$35.00 ,($100.80),$40.32 ,($40.32),$25.00 ,($21.30),$0.00 ,$0.00 ,0,0,0,574.9,Completed,ach,Marketplace Delivery,,Ashley  Walker ,,,
RU6-JCA,Mercy Neurology,621 S New Ballas Rd TOWER B STE 6005,Creve Coeur,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),01/30/2026 11:02 AM,01/28/2026 11:01 PM,$581.20 ,$0.00 ,$20.00 ,($90.18),$52.24 ,$0.00 ,$0.00 ,($19.54),$0.00 ,$0.00 ,-58.12,0,-29.06,456.54,Completed,ach,Marketplace Takeout,,Dispatch,,,
63R-F3P,Lemonaid Pharmacy,1701 Macklind Ave Suite 300,St. Louis,MO,63110,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),01/30/2026 11:30 AM,01/12/2026 2:37 PM,$265.99 ,$0.00 ,$25.00 ,($39.90),$23.91 ,$0.00 ,$26.60 ,($9.42),$0.00 ,$0.00 ,0,0,0,292.18,Completed,ach,Meal Program,,,,,
R2E-56F,MaxFi Surgical Simulations,1918 Innerbelt Business Center Dr,St. Louis,MO,63114,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),01/31/2026 11:05 AM,01/26/2026 11:07 AM,$466.94 ,$0.00 ,$20.00 ,($73.04),$48.97 ,$0.00 ,$0.00 ,($16.02),$0.00 ,$0.00 ,-46.69,0,0,400.16,Completed,ach,Marketplace Takeout,,Dispatch,,,
U8G-A84,Hilton Frontenac,1335 S Lindbergh Blvd Hospitality Suite,St. Louis,MO,63131,,Rock Hill/Glendale,CBW- Crazy Bowls and Wraps (Rock Hill/Glendale),01/31/2026 6:17 PM,01/30/2026 3:22 PM,$536.40 ,$0.00 ,$20.00 ,($83.46),$0.00 ,$0.00 ,$0.00 ,($16.64),$0.00 ,$0.00 ,-53.64,0,0,402.66,Completed,ach,Marketplace Takeout,,Dispatch,,,
PMJ-4EX,Divisions Maintenance Group,50 W 5th St,Cincinnati,OH,45202,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/02/2026 8:30 AM,01/21/2026 3:46 PM,$549.00 ,$0.00 ,$35.00 ,($87.60),$0.00 ,$0.00 ,$54.90 ,($17.46),$0.00 ,$0.00 ,0,0,0,533.84,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
AX1-285,OMS Photo,1636 Chase Ave,Cincinnati,OH,45223,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/02/2026 8:30 AM,01/30/2026 11:52 AM,$168.00 ,$0.00 ,$35.00 ,($30.45),$0.00 ,$0.00 ,$25.20 ,($6.07),$0.00 ,$0.00 ,0,0,0,191.68,Completed,ach,Marketplace Delivery,,Arissa Robinson,,,
2QF-EFF,Graves-Gilbert Clinic,1065 Ashley St Suite 200,Bowling Green,KY,42103,14,Bowling Green,Wild Eggs #14 (Bowling Green),02/02/2026 7:30 AM,01/30/2026 1:48 PM,$474.00 ,$0.00 ,$0.00 ,($71.10),$28.44 ,($28.44),$25.00 ,($15.02),$0.00 ,$0.00 ,0,0,0,412.88,Completed,ach,Marketplace Takeout,,N/A,,,
8EX-UQQ,JWM Neurology,8402 Harcourt Rd Suite 615,Indianapolis,IN,46260,5,Carmel,Wild Eggs #5 (Carmel),02/03/2026 7:30 AM,02/02/2026 10:49 AM,$200.00 ,$0.00 ,$35.00 ,($35.25),$21.15 ,($16.45),$0.00 ,($7.66),$0.00 ,$0.00 ,0,0,-10,186.79,Completed,ach,Marketplace Delivery,,Lesley Rodela,,,
QMA-CRA,Clark Schaefer Hackett,1 E 4th St 900,Cincinnati,OH,45202,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/03/2026 8:00 AM,01/20/2026 10:02 AM,$345.00 ,$0.00 ,$35.00 ,($57.00),$0.00 ,$0.00 ,$45.00 ,($11.36),$0.00 ,$0.00 ,0,0,0,356.64,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
5YX-4P4,Dean Dorton,435 N Whittington Parkway Suite 400,Louisville,KY,40222,4,Mercantile,Wild Eggs #4 (Mercantile),02/03/2026 8:00 AM,01/30/2026 10:24 AM,$175.00 ,$0.00 ,$35.00 ,($31.50),$12.60 ,($12.60),$0.00 ,($6.66),$0.00 ,$0.00 ,0,0,0,171.84,Completed,ach,Marketplace Delivery,,Bayley Brown,,,
KYU-TZ4,Metro/Huntington Center,525 Vine St 500,Cincinnati,OH,45201,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/03/2026 9:00 AM,02/02/2026 8:55 AM,$145.00 ,$0.00 ,$35.00 ,($27.00),$0.00 ,$0.00 ,$0.00 ,($5.38),$0.00 ,$0.00 ,0,0,0,147.62,Completed,ach,Marketplace Delivery,,Arissa Robinson,,,
47J-GK1,,3405 Bent Ave,St. Louis,MO,63116,18,South City,CBW- Crazy Bowls and Wraps #18 (South City),02/03/2026 11:30 AM,02/02/2026 5:20 PM,$47.90 ,$0.00 ,$0.00 ,($7.19),$6.31 ,$0.00 ,$0.00 ,($1.62),$0.00 ,$0.00 ,0,0,0,45.4,Completed,ach,Marketplace Takeout,,N/A,,,
8TJ-3CQ,Brown Cancer Center,2401 Terra Crossing Blvd Suite 206,Louisville,KY,40245,3,Landis,Wild Eggs #3 (Landis),02/04/2026 6:45 AM,02/02/2026 11:56 PM,$746.61 ,$0.00 ,$35.00 ,($117.24),$46.90 ,($46.90),$5.00 ,($24.77),$0.00 ,$0.00 ,0,0,0,644.6,Completed,ach,Marketplace Delivery,,Ally Kennedy,,,
GY0-0JT,Deloitte,1 East Ohio St Floor 42,Indianapolis,IN,46204,6,Pulliam,Wild Eggs #6 (Pulliam),02/04/2026 7:15 AM,02/03/2026 9:36 AM,$489.00 ,$0.00 ,$35.00 ,($78.60),$47.16 ,($36.68),$48.90 ,($17.08),$0.00 ,$0.00 ,0,0,-24.45,463.25,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
1GR-J3J,Cooke Financial Group,9340 Priority Way W Dr,Indianapolis,IN,46240,5,Carmel,Wild Eggs #5 (Carmel),02/04/2026 8:45 AM,02/03/2026 8:59 PM,$127.00 ,$0.00 ,$35.00 ,($24.30),$14.58 ,($11.34),$0.00 ,($5.28),$0.00 ,$0.00 ,0,0,-6.35,129.31,Completed,ach,Marketplace Delivery,,Lesley Rodela,,,
64Y-ERG,OMS Photo,1636 Chase Ave,Cincinnati,OH,45223,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/04/2026 9:00 AM,01/28/2026 11:20 AM,$110.00 ,$0.00 ,$35.00 ,($21.75),$0.00 ,$0.00 ,$16.50 ,($4.34),$0.00 ,$0.00 ,0,0,0,135.41,Completed,ach,Marketplace Delivery,,Arissa Robinson,,,
E6Q-5KA,Baptist Gastroenterology,2400 Eastpoint Pkwy Suite 350,Louisville,KY,40223,3,Landis,Wild Eggs #3 (Landis),02/04/2026 10:45 AM,01/29/2026 4:52 PM,$497.00 ,$0.00 ,$35.00 ,($79.80),$31.92 ,($31.92),$20.00 ,($16.86),$0.00 ,$0.00 ,0,0,0,455.34,Completed,ach,Marketplace Delivery,,Ally Kennedy,,,
V6M-KUV,Nestle Purina,800 Chouteau Ave Building 1 E,St. Louis,MO,63102,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/04/2026 10:38 AM,01/27/2026 12:53 PM,$176.40 ,$0.00 ,$20.00 ,($29.46),$23.25 ,$0.00 ,$0.00 ,($6.57),$0.00 ,$0.00 ,-30,0,0,153.62,Completed,ach,Marketplace Takeout,,Dispatch,,,
GU7-ZQC,World Wide Technology,107 Gateway Commerce Center Dr N,Edwardsville,IL,62025,,Edwardsville,CBW- Crazy Bowls and Wraps (Edwardsville),02/04/2026 11:01 AM,01/29/2026 3:27 PM,$105.90 ,$0.00 ,$20.00 ,($18.89),$8.05 ,($8.05),$0.00 ,($4.01),$0.00 ,$0.00 ,-30,0,-5.3,67.7,Completed,ach,Marketplace Takeout,,Dispatch,,,
6YW-JA6,Accenture Federal Services,520 Maryville Centre Dr 3rd Floor,St. Louis,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/04/2026 11:05 AM,02/02/2026 9:38 AM,$244.58 ,$0.00 ,$20.00 ,($39.69),$21.98 ,$0.00 ,$0.00 ,($8.57),$0.00 ,$0.00 ,-30,0,-12.23,196.07,Completed,ach,Marketplace Takeout,,Dispatch,,,
EA9-Y38,Juniper Pharmacy,522 N New Ballas Rd 206,St. Louis,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/04/2026 11:41 AM,02/03/2026 2:49 PM,$141.85 ,$0.00 ,$20.00 ,($24.28),$12.75 ,$0.00 ,$0.00 ,($5.22),$0.00 ,$0.00 ,-30,0,-7.09,108.01,Completed,ach,Marketplace Takeout,,Dispatch,,,
CJP-GQF,LC Rheumatology,3897 Charlestown Rd,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),02/05/2026 8:00 AM,02/02/2026 6:59 AM,$421.00 ,$0.00 ,$35.00 ,($68.40),$31.92 ,($31.92),$45.00 ,($14.59),$0.00 ,$0.00 ,0,0,0,418.01,Completed,ach,Marketplace Delivery,,Savannah Gilbert,,,
QMK-K7P,Introba,6 S Old Orchard Ave,Webster Groves,MO,63119,,Rock Hill/Glendale,CBW- Crazy Bowls and Wraps (Rock Hill/Glendale),02/05/2026 11:06 AM,02/03/2026 9:43 AM,$159.00 ,$0.00 ,$20.00 ,($26.85),$14.69 ,$0.00 ,$0.00 ,($5.79),$0.00 ,$0.00 ,-30,0,0,131.05,Completed,ach,Marketplace Takeout,,Dispatch,,,
1FJ-3PW,SSM St Marys,6420 Clayton Rd,Richmond Heights,MO,63117,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/05/2026 11:24 AM,01/27/2026 6:58 PM,$105.25 ,$0.00 ,$20.00 ,($18.79),$11.04 ,$0.00 ,$0.00 ,($4.08),$0.00 ,$0.00 ,-30,0,0,83.42,Completed,ach,Marketplace Takeout,,Dispatch,,,
5KW-QJW,Rottler Pest Solutions,2690 Masterson Ave Ste 400,St. Louis,MO,63114,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/05/2026 11:34 AM,02/04/2026 9:24 AM,$117.60 ,$0.00 ,$20.00 ,($20.64),$12.33 ,$0.00 ,$0.00 ,($4.48),$0.00 ,$0.00 ,-30,0,0,94.81,Completed,ach,Marketplace Takeout,,Dispatch,,,
957-FHE,Audubon hosptial,1 Audubon Plaza Dr Hybrid OR -2nd floorp,Louisville,KY,40217,4,Mercantile,Wild Eggs #4 (Mercantile),02/06/2026 6:45 AM,02/04/2026 3:37 PM,$408.00 ,$0.00 ,$35.00 ,($66.45),$26.58 ,($26.58),$15.00 ,($14.04),$0.00 ,$0.00 ,0,0,0,377.51,Completed,ach,Marketplace Delivery,,Johnny Snawder,,,
YE9-6C9,University of Cincinnati Kresge Circle,231 Albert Sabin Way,Cincinnati,OH,45267,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/06/2026 7:45 AM,01/27/2026 1:04 PM,$423.00 ,$0.00 ,$35.00 ,($68.70),$0.00 ,$0.00 ,$25.00 ,($13.69),$0.00 ,$0.00 ,0,0,0,400.61,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
21Z-HJ8,Gastroenterology Office,1941 Bishop Ln 2nd floor,Louisville,KY,40218,1,Dupont,Wild Eggs #1 (Dupont),02/06/2026 8:00 AM,02/05/2026 12:54 PM,$311.00 ,$0.00 ,$35.00 ,($51.90),$20.76 ,($20.76),$0.00 ,($10.97),$0.00 ,$0.00 ,0,0,-15.55,267.58,Completed,ach,Marketplace Delivery,,Linda T,,,
33U-QWA,Traders Point Christian Church - Production,12648 E 116th St,Fishers,IN,46037,7,Fishers,Wild Eggs #07 (Fishers),02/08/2026 7:00 AM,02/04/2026 4:11 PM,$191.00 ,$0.00 ,$35.00 ,($33.90),$0.00 ,$0.00 ,$28.65 ,($6.76),$0.00 ,$0.00 ,0,0,0,213.99,Completed,ach,Marketplace Delivery,,Carmen Sanchez,,,
QPW-X6A,Eureka Ranch/Dexter-Brain Brew Distillery,3849 Edwards Rd,Newtown,OH,45244,8,Oakley,Wild Eggs #8 (Oakley),02/09/2026 7:00 AM,02/01/2026 5:36 PM,$487.00 ,$0.00 ,$35.00 ,($78.30),$0.00 ,$0.00 ,$97.40 ,($15.61),$0.00 ,$0.00 ,0,0,0,525.49,Completed,ach,Marketplace Delivery,,Monica Craig,,,
WCP-FP7,Arbor Homes,9225 Harrison Park Ct,Indianapolis,IN,46216,6,Pulliam,Wild Eggs #6 (Pulliam),02/09/2026 8:30 AM,02/05/2026 2:52 PM,$321.00 ,$0.00 ,$35.00 ,($53.40),$32.04 ,($24.92),$32.10 ,($11.60),$0.00 ,$0.00 ,0,0,-16.05,314.17,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
M44-RKE,"Takeout from Wentzville, MO",,Wentzville,MO,,,Wentzville,CBW- Crazy Bowls and Wraps (Wentzville),02/09/2026 11:30 AM,02/06/2026 1:51 PM,$58.80 ,$0.00 ,$0.00 ,($8.82),$6.14 ,$0.00 ,$5.88 ,($1.94),$0.00 ,$0.00 ,0,0,0,60.06,Completed,ach,Marketplace Takeout,,N/A,,,
GU8-V00,Raymond James,4969 US-42 1600,Northfield,KY,40222,2,Westport,Wild Eggs #2 (Westport),02/10/2026 8:00 AM,01/26/2026 4:01 PM,$472.00 ,$0.00 ,$35.00 ,($76.05),$30.42 ,($30.42),$47.20 ,($16.07),$0.00 ,$0.00 ,0,0,0,462.08,Completed,ach,Marketplace Delivery,,Taylor Kaman,,,
433-YJ2,EY,221 E 4th St #2900 2900,Cincinnati,OH,45202,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/10/2026 8:15 AM,02/02/2026 1:08 PM,$567.00 ,$0.00 ,$35.00 ,($90.30),$5.62 ,($5.62),$85.05 ,($18.17),$0.00 ,$0.00 ,0,0,0,578.58,Completed,ach,Marketplace Delivery,,Arissa Robinson,,,
53V-MCY,Amdocs,625 Maryville Centre Dr Suite 200 Suite 200 Suite 200 Suite 200 Suite 200,St. Louis,MO,63141,,Creve Coeur,CBW- Crazy Bowls and Wraps (Creve Coeur),02/10/2026 8:35 AM,01/30/2026 1:04 PM,$144.45 ,$0.00 ,$20.00 ,($24.67),$12.62 ,$0.00 ,$0.00 ,($5.29),$0.00 ,$0.00 ,-30,0,-7.22,109.89,Completed,ach,Marketplace Takeout,,Dispatch,,,
JJ8-ZJA,Preferred Family Healthcare,4066 Dunnica Ave,St. Louis,MO,63116,18,South City,CBW- Crazy Bowls and Wraps #18 (South City),02/10/2026 10:46 AM,02/09/2026 9:00 AM,$527.15 ,$0.00 ,$20.00 ,($82.07),$0.00 ,$0.00 ,$0.00 ,($16.36),$0.00 ,$0.00 ,-52.72,0,0,396,Completed,ach,Marketplace Takeout,,Dispatch,,,
KKW-E8J,Gateway Region YMCA,2815 Scott Ave D,St. Louis,MO,63103,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/10/2026 11:00 AM,02/09/2026 8:55 AM,$133.75 ,$0.00 ,$20.00 ,($23.06),$0.00 ,$0.00 ,$26.75 ,($4.60),$0.00 ,$0.00 ,0,0,-6.69,146.15,Completed,ach,Marketplace Delivery,,N/A,,,
86X-8PZ,Mastercard,2200 Technology Dr Loading Dock,Lake Saint Louis,MO,63367,,O'Fallon,CBW- Crazy Bowls and Wraps (O'Fallon),02/10/2026 11:02 AM,02/06/2026 3:26 PM,$289.50 ,$0.00 ,$20.00 ,($46.43),$25.91 ,$0.00 ,$0.00 ,($10.03),$0.00 ,$0.00 ,-30,0,-14.48,234.47,Completed,ach,Marketplace Takeout,,Dispatch,,,
9M7-V8Q,West County Plastic Surgeons,1020 N Mason Rd 110,Creve Coeur,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/10/2026 11:18 AM,02/09/2026 11:11 AM,$368.83 ,$0.00 ,$20.00 ,($58.32),$33.15 ,$0.00 ,$0.00 ,($12.62),$0.00 ,$0.00 ,-36.88,0,-18.44,295.72,Completed,ach,Marketplace Takeout,,Dispatch,,,
6ET-EPR,Tri county,5551 Winghaven Blvd 142,O'Fallon,MO,63368,,O'Fallon,CBW- Crazy Bowls and Wraps (O'Fallon),02/10/2026 11:23 AM,02/06/2026 2:07 PM,$160.30 ,$0.00 ,$20.00 ,($27.05),$14.35 ,$0.00 ,$0.00 ,($5.82),$0.00 ,$0.00 ,-30,0,-8.02,123.76,Completed,ach,Marketplace Takeout,,Dispatch,,,
69V-C6U,Phoenix Creative,555 Washington Ave Suite 510 510,St. Louis,MO,63101,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/10/2026 11:34 AM,02/05/2026 6:08 PM,$240.58 ,$0.00 ,$20.00 ,($39.09),$31.71 ,$0.00 ,$0.00 ,($8.74),$0.00 ,$0.00 ,-30,0,-12.03,202.43,Completed,ach,Marketplace Takeout,,Dispatch,,,
RK0-3K8,Cloud5,13511 Lakefront Dr,Earth City,MO,63045,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/10/2026 11:36 AM,02/09/2026 3:43 PM,$329.15 ,$0.00 ,$20.00 ,($52.37),$32.75 ,$0.00 ,$0.00 ,($11.42),$0.00 ,$0.00 ,-32.92,0,-16.46,268.73,Completed,ach,Marketplace Takeout,,Dispatch,,,
E17-5ER,Brown Cancer Center,2401 Terra Crossing Blvd 206,Louisville,KY,40245,1,Dupont,Wild Eggs #1 (Dupont),02/11/2026 7:30 AM,02/09/2026 12:03 PM,"$1,245.00 ",$0.00 ,$35.00 ,($192.00),$76.80 ,($76.80),$195.00 ,($40.57),$0.00 ,$0.00 ,0,0,-62.25,1180.18,Completed,ach,Marketplace Delivery,,Carmen E,,,
RWA-2FM,St Elizabeths pulmonology,651 Centre Blvd. First floor,Crestview Hills,KY,41017,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/11/2026 8:00 AM,02/10/2026 9:57 AM,$224.00 ,$0.00 ,$35.00 ,($38.85),$0.00 ,$0.00 ,$22.40 ,($7.74),$0.00 ,$0.00 ,0,0,0,234.81,Completed,ach,Marketplace Delivery,,Arissa Robinson,,,
KVM-0WE,Christina White Salon,1520 S 5th St Suite 105,Saint Charles,MO,63303,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/11/2026 7:24 AM,02/09/2026 12:02 PM,$130.00 ,$0.00 ,$20.00 ,($22.50),$12.94 ,$0.00 ,$0.00 ,($4.87),$0.00 ,$0.00 ,-30,0,-6.5,99.07,Completed,ach,Marketplace Takeout,,Dispatch,,,
1U6-XVQ,Montgomery Community Church,11251 Montgomery Rd,Cincinnati,OH,45249,8,Oakley,Wild Eggs #8 (Oakley),02/11/2026 8:45 AM,02/07/2026 7:14 AM,$394.00 ,$0.00 ,$35.00 ,($64.35),$0.00 ,$0.00 ,$39.40 ,($12.83),$0.00 ,$0.00 ,0,0,0,391.22,Completed,ach,Marketplace Delivery,,Kenzie Kolb,,,
95G-XEC,"Takeout from O'Fallon, IL",,O'Fallon,IL,,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),02/11/2026 9:45 AM,02/10/2026 10:30 AM,$263.65 ,$0.00 ,$0.00 ,($39.55),$22.01 ,($22.01),$25.00 ,($8.54),$0.00 ,$0.00 ,0,0,-13.18,227.38,Completed,ach,Marketplace Takeout,,N/A,,,
XW2-ZCW,The City of St. Charles School District,400 N 6th St,Saint Charles,MO,63301,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/11/2026 10:40 AM,02/09/2026 12:52 PM,$355.20 ,$0.00 ,$20.00 ,($56.28),$35.34 ,$0.00 ,$0.00 ,($12.28),$0.00 ,$0.00 ,-35.52,0,-17.76,288.7,Completed,ach,Marketplace Takeout,,Dispatch,,,
80C-9W5,"HSHS St. Elizabeth’s Hospital (O’Fallon, IL)",1 St Elizabeth's Blvd,O'Fallon,IL,62269,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),02/11/2026 11:10 AM,02/10/2026 10:12 AM,$188.00 ,$0.00 ,$20.00 ,($31.20),$15.70 ,($15.70),$0.00 ,($6.69),$0.00 ,$0.00 ,-30,0,-9.4,130.71,Completed,ach,Marketplace Takeout,,Dispatch,,,
EWM-M6Z,RGA,6 Cityplace Dr,Creve Coeur,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/11/2026 11:11 AM,01/29/2026 9:56 AM,$347.25 ,$0.00 ,$20.00 ,($55.09),$31.21 ,$0.00 ,$0.00 ,($11.91),$0.00 ,$0.00 ,-34.72,0,-17.36,279.38,Completed,ach,Marketplace Takeout,,Dispatch,,,
18Z-1PK,Center for gastrointestinal health,5023 N Illinois St,Fairview Heights,IL,62208,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),02/11/2026 11:36 AM,02/10/2026 2:21 PM,$249.75 ,$0.00 ,$20.00 ,($40.46),$20.85 ,($20.85),$0.00 ,($8.69),$0.00 ,$0.00 ,-30,0,-12.49,178.11,Completed,ach,Marketplace Takeout,,Dispatch,,,
V6U-9JQ,Brown Cancer Center,529 S Jackson St 3rd Floor,Louisville,KY,40202,4,Mercantile,Wild Eggs #4 (Mercantile),02/12/2026 8:15 AM,02/09/2026 9:28 PM,$766.00 ,$0.00 ,$35.00 ,($120.15),$48.06 ,($48.06),$25.00 ,($25.39),$0.00 ,$0.00 ,0,0,0,680.46,Completed,ach,Marketplace Delivery,,Johnny Snawder,,,
3GH-AP0,Kidney and Hypertension Center,830 Thomas More Pkwy 202,Edgewood,KY,41017,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),02/12/2026 8:15 AM,02/11/2026 9:30 AM,$339.00 ,$0.00 ,$35.00 ,($56.10),$0.00 ,$0.00 ,$0.00 ,($11.18),$0.00 ,$0.00 ,0,0,0,306.72,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
EJP-RH4,"Takeout from Bowling Green, KY",,Bowling Green,KY,,14,Bowling Green,Wild Eggs #14 (Bowling Green),02/12/2026 7:30 AM,02/10/2026 5:51 PM,$419.00 ,$0.00 ,$0.00 ,($62.85),$0.00 ,$0.00 ,$41.90 ,($12.53),$0.00 ,$0.00 ,0,0,0,385.52,Completed,ach,Marketplace Takeout,,N/A,,,
ARR-CG1,Brown Cancer Center - GynOnc (Metzinger/Todd),529 S Jackson St 3rd floor,Louisville,KY,40202,4,Mercantile,Wild Eggs #4 (Mercantile),02/12/2026 10:45 AM,02/10/2026 9:40 AM,$521.00 ,$0.00 ,$35.00 ,($83.40),$33.36 ,($33.36),$104.20 ,($17.62),$0.00 ,$0.00 ,0,0,0,559.18,Completed,ach,Marketplace Delivery,,Bayley Brown,,,
Q56-W89,"Takeout from St. Louis, MO",,St. Louis,MO,62401,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/12/2026 9:45 AM,02/11/2026 9:53 AM,$558.90 ,$0.00 ,$0.00 ,($83.84),$73.66 ,$0.00 ,$111.78 ,($18.91),$0.00 ,$0.00 ,0,0,-27.95,613.64,Completed,ach,Marketplace Takeout,,N/A,,,
AJZ-Q28,WashU Child Psychiatry,4444 Forest Park Ave Ste 3400,St. Louis,MO,63108,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/12/2026 10:02 AM,02/11/2026 4:58 PM,$253.90 ,$0.00 ,$20.00 ,($41.09),$0.00 ,$0.00 ,$0.00 ,($8.19),$0.00 ,$0.00 ,-30,0,0,194.62,Completed,ach,Marketplace Takeout,,Dispatch,,,
